"","Date","Value"
"17252",1948-05-21,189.78
"17253",1948-05-20,189.26
"17254",1948-05-19,188.28
"17255",1948-05-18,188.56
"17256",1948-05-17,190.44
"17257",1948-05-15,190.25
"17258",1948-05-14,188.6
"17259",1948-05-13,184.82
"17260",1948-05-12,183.95
"17261",1948-05-11,183.75
"17262",1948-05-10,182.94
"17263",1948-05-08,182.5
"17264",1948-05-07,182.29
"17265",1948-05-06,181.65
"17266",1948-05-05,180.94
"17267",1948-05-04,181.44
"17268",1948-05-03,181.09
"17269",1948-05-01,180.28
"17270",1948-04-30,180.51
"17271",1948-04-29,180.65
"17272",1948-04-28,181.01
"17273",1948-04-27,180.97
"17274",1948-04-26,181.32
"17275",1948-04-24,183.2
"17276",1948-04-23,183.78
"17277",1948-04-22,182.98
"17278",1948-04-21,181.37
"17279",1948-04-20,180.72
"17280",1948-04-19,181.05
"17281",1948-04-17,180.38
"17282",1948-04-16,180.63
"17283",1948-04-15,180.27
"17284",1948-04-14,179.13
"17285",1948-04-13,179.45
"17286",1948-04-12,179.05
"17287",1948-04-10,179.48
"17288",1948-04-09,179.16
"17289",1948-04-08,178.8
"17290",1948-04-07,178.33
"17291",1948-04-06,178.77
"17292",1948-04-05,177.92
"17293",1948-04-03,177.45
"17294",1948-04-02,177.32
"17295",1948-04-01,177.61
"17296",1948-03-31,177.2
"17297",1948-03-30,175.23
"17298",1948-03-29,173.65
"17299",1948-03-27,173.95
"17300",1948-03-25,174.05
"17301",1948-03-24,173.62
"17302",1948-03-23,173.5
"17303",1948-03-22,173.66
"17304",1948-03-20,173.12
"17305",1948-03-19,169.67
"17306",1948-03-18,166.92
"17307",1948-03-17,166.24
"17308",1948-03-16,165.39
"17309",1948-03-15,167.62
"17310",1948-03-13,167.62
"17311",1948-03-12,166.99
"17312",1948-03-11,167.21
"17313",1948-03-10,167.48
"17314",1948-03-09,166.76
"17315",1948-03-08,167.71
"17316",1948-03-06,168.94
"17317",1948-03-05,168.35
"17318",1948-03-04,168.13
"17319",1948-03-03,168.61
"17320",1948-03-02,168.75
"17321",1948-03-01,168.14
"17322",1948-02-28,167.3
"17323",1948-02-27,166.8
"17324",1948-02-26,167.56
"17325",1948-02-25,168.39
"17326",1948-02-24,167.8
"17327",1948-02-21,167.6
"17328",1948-02-20,167.44
"17329",1948-02-19,167.86
"17330",1948-02-18,168.04
"17331",1948-02-17,167.89
"17332",1948-02-16,168.3
"17333",1948-02-14,166.18
"17334",1948-02-13,166.33
"17335",1948-02-11,165.69
"17336",1948-02-10,165.65
"17337",1948-02-09,169.82
"17338",1948-02-07,169.79
"17339",1948-02-06,168.81
"17340",1948-02-05,169.18
"17341",1948-02-04,170.95
"17342",1948-02-03,173.95
"17343",1948-02-02,174.92
"17344",1948-01-31,175.05
"17345",1948-01-30,174.76
"17346",1948-01-29,174.47
"17347",1948-01-28,172.97
"17348",1948-01-27,171.42
"17349",1948-01-26,171.18
"17350",1948-01-24,171.67
"17351",1948-01-23,171.97
"17352",1948-01-22,172.15
"17353",1948-01-21,173.53
"17354",1948-01-20,175.27
"17355",1948-01-19,175.95
"17356",1948-01-17,177.24
"17357",1948-01-16,177.15
"17358",1948-01-15,177.03
"17359",1948-01-14,177.37
"17360",1948-01-13,177.49
"17361",1948-01-12,179.33
"17362",1948-01-10,180.2
"17363",1948-01-09,180.09
"17364",1948-01-08,180.6
"17365",1948-01-07,179.83
"17366",1948-01-06,179.12
"17367",1948-01-05,179.53
"17368",1948-01-02,181.04
"17369",1947-12-31,181.16
"17370",1947-12-30,180.56
"17371",1947-12-29,178.58
"17372",1947-12-27,179.23
"17373",1947-12-26,179.28
"17374",1947-12-24,180.84
"17375",1947-12-23,180.71
"17376",1947-12-22,180.21
"17377",1947-12-20,181.06
"17378",1947-12-19,180.09
"17379",1947-12-18,179.44
"17380",1947-12-17,179.81
"17381",1947-12-16,179.44
"17382",1947-12-15,179.69
"17383",1947-12-13,179.34
"17384",1947-12-12,178.37
"17385",1947-12-11,177.37
"17386",1947-12-10,177.58
"17387",1947-12-09,177.47
"17388",1947-12-08,176.71
"17389",1947-12-06,175.74
"17390",1947-12-05,176.1
"17391",1947-12-04,178.79
"17392",1947-12-03,179.63
"17393",1947-12-02,180.76
"17394",1947-12-01,180.61
"17395",1947-11-29,179.4
"17396",1947-11-28,179.51
"17397",1947-11-26,180.94
"17398",1947-11-25,181.35
"17399",1947-11-24,181.98
"17400",1947-11-22,182.33
"17401",1947-11-21,182.61
"17402",1947-11-20,183.17
"17403",1947-11-19,182.71
"17404",1947-11-18,181.71
"17405",1947-11-17,180.4
"17406",1947-11-15,180.26
"17407",1947-11-14,180.05
"17408",1947-11-13,180
"17409",1947-11-12,181.04
"17410",1947-11-10,182.21
"17411",1947-11-08,181.49
"17412",1947-11-07,181.54
"17413",1947-11-06,182
"17414",1947-11-05,181.89
"17415",1947-11-03,182.65
"17416",1947-11-01,182.48
"17417",1947-10-31,181.81
"17418",1947-10-30,181.32
"17419",1947-10-29,183.06
"17420",1947-10-28,183.21
"17421",1947-10-27,183.27
"17422",1947-10-25,182.73
"17423",1947-10-24,182.53
"17424",1947-10-23,184.5
"17425",1947-10-22,184.36
"17426",1947-10-21,185.09
"17427",1947-10-20,185.29
"17428",1947-10-18,184.25
"17429",1947-10-17,183.52
"17430",1947-10-16,183.54
"17431",1947-10-15,183.28
"17432",1947-10-14,182.73
"17433",1947-10-11,180.49
"17434",1947-10-10,180.44
"17435",1947-10-09,180.11
"17436",1947-10-08,178.78
"17437",1947-10-07,180.01
"17438",1947-10-06,180.08
"17439",1947-10-04,179.44
"17440",1947-10-03,179.53
"17441",1947-10-02,178.47
"17442",1947-10-01,178.1
"17443",1947-09-30,177.49
"17444",1947-09-29,175.85
"17445",1947-09-26,174.86
"17446",1947-09-25,175.29
"17447",1947-09-24,176.39
"17448",1947-09-23,176.04
"17449",1947-09-22,178.02
"17450",1947-09-19,178.12
"17451",1947-09-18,178.31
"17452",1947-09-17,178.73
"17453",1947-09-16,176.7
"17454",1947-09-15,175.3
"17455",1947-09-12,175.92
"17456",1947-09-11,176.16
"17457",1947-09-10,176.24
"17458",1947-09-09,175.32
"17459",1947-09-08,175.14
"17460",1947-09-05,177.13
"17461",1947-09-04,177.27
"17462",1947-09-03,179.09
"17463",1947-09-02,179.81
"17464",1947-08-29,178.85
"17465",1947-08-28,177.7
"17466",1947-08-27,177.88
"17467",1947-08-26,177.73
"17468",1947-08-25,177.57
"17469",1947-08-22,179.74
"17470",1947-08-21,179.42
"17471",1947-08-20,179.01
"17472",1947-08-19,179.75
"17473",1947-08-18,180.44
"17474",1947-08-15,181.04
"17475",1947-08-14,179.87
"17476",1947-08-13,179.8
"17477",1947-08-12,179.94
"17478",1947-08-11,178.98
"17479",1947-08-08,180.13
"17480",1947-08-07,182.11
"17481",1947-08-06,182.35
"17482",1947-08-05,183.08
"17483",1947-08-04,182.51
"17484",1947-08-01,183.81
"17485",1947-07-31,183.18
"17486",1947-07-30,180.91
"17487",1947-07-29,182.05
"17488",1947-07-28,184.95
"17489",1947-07-25,186.38
"17490",1947-07-24,186.85
"17491",1947-07-23,184.95
"17492",1947-07-22,183.78
"17493",1947-07-21,183.52
"17494",1947-07-18,184.6
"17495",1947-07-17,183.83
"17496",1947-07-16,185.46
"17497",1947-07-15,185.38
"17498",1947-07-14,185.6
"17499",1947-07-11,184.77
"17500",1947-07-10,182.8
"17501",1947-07-09,181.72
"17502",1947-07-08,182.66
"17503",1947-07-07,182.04
"17504",1947-07-03,181.73
"17505",1947-07-02,179.88
"17506",1947-07-01,180.33
"17507",1947-06-30,177.3
"17508",1947-06-27,176.56
"17509",1947-06-26,176.58
"17510",1947-06-25,175.73
"17511",1947-06-24,174.54
"17512",1947-06-23,177.44
"17513",1947-06-20,176.44
"17514",1947-06-19,176.14
"17515",1947-06-18,174.94
"17516",1947-06-17,174.98
"17517",1947-06-16,175.81
"17518",1947-06-13,175.49
"17519",1947-06-12,173.78
"17520",1947-06-11,174.68
"17521",1947-06-10,171.1
"17522",1947-06-09,169.88
"17523",1947-06-06,170.28
"17524",1947-06-05,169.41
"17525",1947-06-04,169.56
"17526",1947-06-03,170.35
"17527",1947-06-02,168
"17528",1947-05-29,169.25
"17529",1947-05-28,168.06
"17530",1947-05-27,166.17
"17531",1947-05-26,166.29
"17532",1947-05-24,166.97
"17533",1947-05-23,166.95
"17534",1947-05-22,166.73
"17535",1947-05-21,165.77
"17536",1947-05-20,163.59
"17537",1947-05-19,163.55
"17538",1947-05-17,163.21
"17539",1947-05-16,164.96
"17540",1947-05-15,167.88
"17541",1947-05-14,166.68
"17542",1947-05-13,167.34
"17543",1947-05-12,169.8
"17544",1947-05-10,171.67
"17545",1947-05-09,171.54
"17546",1947-05-08,171.56
"17547",1947-05-07,172.49
"17548",1947-05-06,172.77
"17549",1947-05-05,174.21
"17550",1947-05-03,174
"17551",1947-05-02,173.45
"17552",1947-05-01,171.91
"17553",1947-04-30,170.64
"17554",1947-04-29,168.7
"17555",1947-04-28,168.85
"17556",1947-04-26,169.13
"17557",1947-04-25,168.93
"17558",1947-04-24,170.19
"17559",1947-04-23,170.87
"17560",1947-04-22,170.94
"17561",1947-04-21,169.5
"17562",1947-04-19,168.44
"17563",1947-04-18,166.77
"17564",1947-04-17,168.01
"17565",1947-04-16,168.22
"17566",1947-04-15,166.82
"17567",1947-04-14,166.69
"17568",1947-04-12,171.76
"17569",1947-04-11,173.43
"17570",1947-04-10,173.98
"17571",1947-04-09,173.4
"17572",1947-04-08,173.29
"17573",1947-04-07,175.39
"17574",1947-04-05,176.71
"17575",1947-04-03,176.52
"17576",1947-04-02,177.32
"17577",1947-04-01,177.45
"17578",1947-03-31,177.2
"17579",1947-03-29,178.36
"17580",1947-03-28,178.63
"17581",1947-03-27,179.19
"17582",1947-03-26,177.1
"17583",1947-03-25,175.29
"17584",1947-03-24,176.4
"17585",1947-03-22,177.27
"17586",1947-03-21,176.9
"17587",1947-03-20,175.37
"17588",1947-03-19,175.78
"17589",1947-03-18,174.95
"17590",1947-03-17,173.35
"17591",1947-03-15,172.37
"17592",1947-03-14,172.58
"17593",1947-03-13,174.35
"17594",1947-03-12,174.68
"17595",1947-03-11,173.83
"17596",1947-03-10,175.18
"17597",1947-03-08,175.84
"17598",1947-03-07,177.05
"17599",1947-03-06,181.88
"17600",1947-03-05,181.16
"17601",1947-03-04,179.77
"17602",1947-03-03,179.43
"17603",1947-03-01,179.29
"17604",1947-02-28,178.9
"17605",1947-02-27,178.91
"17606",1947-02-26,177.22
"17607",1947-02-25,179.31
"17608",1947-02-24,181.4
"17609",1947-02-21,182.26
"17610",1947-02-20,180.74
"17611",1947-02-19,180.78
"17612",1947-02-18,181.93
"17613",1947-02-17,182.2
"17614",1947-02-15,181.36
"17615",1947-02-14,181.64
"17616",1947-02-13,182.18
"17617",1947-02-11,184.06
"17618",1947-02-10,183.57
"17619",1947-02-08,184.49
"17620",1947-02-07,183.74
"17621",1947-02-06,181.57
"17622",1947-02-05,182.52
"17623",1947-02-04,182.28
"17624",1947-02-03,181.92
"17625",1947-02-01,180.88
"17626",1947-01-31,180.44
"17627",1947-01-30,179.74
"17628",1947-01-29,180.17
"17629",1947-01-28,178.68
"17630",1947-01-27,177.28
"17631",1947-01-25,175.35
"17632",1947-01-24,175.49
"17633",1947-01-23,175.13
"17634",1947-01-22,173.77
"17635",1947-01-21,173.51
"17636",1947-01-20,174.06
"17637",1947-01-18,175.92
"17638",1947-01-17,174.76
"17639",1947-01-16,171.95
"17640",1947-01-15,172.1
"17641",1947-01-14,172.63
"17642",1947-01-13,172.49
"17643",1947-01-11,175.25
"17644",1947-01-10,177.43
"17645",1947-01-09,178.43
"17646",1947-01-08,178.06
"17647",1947-01-07,177.49
"17648",1947-01-06,178.43
"17649",1947-01-04,176.92
"17650",1947-01-03,176.76
"17651",1947-01-02,176.39
"17652",1946-12-31,177.2
"17653",1946-12-30,176.23
"17654",1946-12-28,175.77
"17655",1946-12-27,175.66
"17656",1946-12-26,175.21
"17657",1946-12-24,176.95
"17658",1946-12-23,177.36
"17659",1946-12-21,178.32
"17660",1946-12-20,177.85
"17661",1946-12-19,177.29
"17662",1946-12-18,174.84
"17663",1946-12-17,174.47
"17664",1946-12-16,174.85
"17665",1946-12-14,174.73
"17666",1946-12-13,173.9
"17667",1946-12-12,173.91
"17668",1946-12-11,176.07
"17669",1946-12-10,175.92
"17670",1946-12-09,175.76
"17671",1946-12-07,171.01
"17672",1946-12-06,170.39
"17673",1946-12-05,169.95
"17674",1946-12-04,170.33
"17675",1946-12-03,168.05
"17676",1946-12-02,167.5
"17677",1946-11-30,169.8
"17678",1946-11-29,169.78
"17679",1946-11-27,168.34
"17680",1946-11-26,166.94
"17681",1946-11-25,165.23
"17682",1946-11-23,165.1
"17683",1946-11-22,163.55
"17684",1946-11-21,164.12
"17685",1946-11-20,166.91
"17686",1946-11-19,167.88
"17687",1946-11-18,167.91
"17688",1946-11-16,169.03
"17689",1946-11-15,169.67
"17690",1946-11-14,170.88
"17691",1946-11-13,169.84
"17692",1946-11-12,170.87
"17693",1946-11-09,171.8
"17694",1946-11-08,170.79
"17695",1946-11-07,169.6
"17696",1946-11-06,168.88
"17697",1946-11-04,174.4
"17698",1946-11-02,172.53
"17699",1946-11-01,171.76
"17700",1946-10-31,169.15
"17701",1946-10-30,164.2
"17702",1946-10-29,164.21
"17703",1946-10-28,166.04
"17704",1946-10-26,168.44
"17705",1946-10-25,168.76
"17706",1946-10-24,169.98
"17707",1946-10-23,170.67
"17708",1946-10-22,171.25
"17709",1946-10-21,171.93
"17710",1946-10-19,171.34
"17711",1946-10-18,171.65
"17712",1946-10-17,171.76
"17713",1946-10-16,174.35
"17714",1946-10-15,175.94
"17715",1946-10-14,169.86
"17716",1946-10-11,167.97
"17717",1946-10-10,164.94
"17718",1946-10-09,163.12
"17719",1946-10-08,167.34
"17720",1946-10-07,168.87
"17721",1946-10-05,169
"17722",1946-10-04,169.8
"17723",1946-10-03,171.64
"17724",1946-10-02,172.72
"17725",1946-10-01,171.47
"17726",1946-09-30,172.42
"17727",1946-09-27,174.09
"17728",1946-09-26,174.96
"17729",1946-09-25,172.95
"17730",1946-09-24,168.89
"17731",1946-09-23,166.56
"17732",1946-09-20,169.06
"17733",1946-09-19,165.17
"17734",1946-09-18,169.07
"17735",1946-09-17,173.66
"17736",1946-09-16,174.45
"17737",1946-09-13,173.39
"17738",1946-09-12,171.7
"17739",1946-09-11,172.13
"17740",1946-09-10,167.3
"17741",1946-09-09,172.03
"17742",1946-09-06,179.96
"17743",1946-09-05,181.18
"17744",1946-09-04,176.72
"17745",1946-09-03,178.68
"17746",1946-08-30,189.19
"17747",1946-08-29,190.47
"17748",1946-08-28,190.03
"17749",1946-08-27,191.04
"17750",1946-08-26,196.99
"17751",1946-08-23,197.75
"17752",1946-08-22,196.66
"17753",1946-08-21,200
"17754",1946-08-20,201.27
"17755",1946-08-19,200.19
"17756",1946-08-16,200.69
"17757",1946-08-15,202.49
"17758",1946-08-14,203.99
"17759",1946-08-13,204.52
"17760",1946-08-12,203.36
"17761",1946-08-09,203.57
"17762",1946-08-08,204.1
"17763",1946-08-07,202.96
"17764",1946-08-06,201.35
"17765",1946-08-05,201.93
"17766",1946-08-02,202.82
"17767",1946-08-01,202.26
"17768",1946-07-31,201.56
"17769",1946-07-30,199.4
"17770",1946-07-29,198.22
"17771",1946-07-26,197.63
"17772",1946-07-25,196.25
"17773",1946-07-24,195.37
"17774",1946-07-23,195.22
"17775",1946-07-22,200.54
"17776",1946-07-19,201.13
"17777",1946-07-18,201.86
"17778",1946-07-17,202.25
"17779",1946-07-16,200.71
"17780",1946-07-15,200.86
"17781",1946-07-12,204.2
"17782",1946-07-11,206.3
"17783",1946-07-10,207.56
"17784",1946-07-09,207.43
"17785",1946-07-08,206.62
"17786",1946-07-05,206.72
"17787",1946-07-03,207.06
"17788",1946-07-02,206.64
"17789",1946-07-01,206.47
"17790",1946-06-28,205.62
"17791",1946-06-27,205.03
"17792",1946-06-26,202.1
"17793",1946-06-25,202.54
"17794",1946-06-24,203.56
"17795",1946-06-21,203.09
"17796",1946-06-20,200.52
"17797",1946-06-19,205.74
"17798",1946-06-18,207.71
"17799",1946-06-17,210.13
"17800",1946-06-14,210.36
"17801",1946-06-13,210.56
"17802",1946-06-12,208.96
"17803",1946-06-11,209.05
"17804",1946-06-10,210.68
"17805",1946-06-07,209.96
"17806",1946-06-06,209.5
"17807",1946-06-05,209.78
"17808",1946-06-04,210.03
"17809",1946-06-03,211.47
"17810",1946-05-31,212.28
"17811",1946-05-29,212.5
"17812",1946-05-28,211.7
"17813",1946-05-27,209.42
"17814",1946-05-24,207.69
"17815",1946-05-23,208.05
"17816",1946-05-22,208
"17817",1946-05-21,207.25
"17818",1946-05-20,207.13
"17819",1946-05-18,205.8
"17820",1946-05-17,206.56
"17821",1946-05-16,206.17
"17822",1946-05-15,205.07
"17823",1946-05-14,206.69
"17824",1946-05-13,207.34
"17825",1946-05-11,208.06
"17826",1946-05-10,207.1
"17827",1946-05-09,204.07
"17828",1946-05-08,204.17
"17829",1946-05-07,203.51
"17830",1946-05-06,200.65
"17831",1946-05-04,202.52
"17832",1946-05-03,203.25
"17833",1946-05-02,204.98
"17834",1946-05-01,205.67
"17835",1946-04-30,206.77
"17836",1946-04-29,206.09
"17837",1946-04-27,206.13
"17838",1946-04-26,204.59
"17839",1946-04-25,204.6
"17840",1946-04-24,206.13
"17841",1946-04-23,207.31
"17842",1946-04-22,207.99
"17843",1946-04-20,208.06
"17844",1946-04-18,208.31
"17845",1946-04-17,207.93
"17846",1946-04-16,207.97
"17847",1946-04-15,206.01
"17848",1946-04-13,206.02
"17849",1946-04-12,206.96
"17850",1946-04-11,206.93
"17851",1946-04-10,208.02
"17852",1946-04-09,208.03
"17853",1946-04-08,205.43
"17854",1946-04-06,204.98
"17855",1946-04-05,204.04
"17856",1946-04-04,204.77
"17857",1946-04-03,203.12
"17858",1946-04-02,199.83
"17859",1946-04-01,199.19
"17860",1946-03-30,199.75
"17861",1946-03-29,199.56
"17862",1946-03-28,198.18
"17863",1946-03-27,198.73
"17864",1946-03-26,200.56
"17865",1946-03-25,200.55
"17866",1946-03-23,198.09
"17867",1946-03-22,197.19
"17868",1946-03-21,196.7
"17869",1946-03-20,195.53
"17870",1946-03-19,194.09
"17871",1946-03-18,195.33
"17872",1946-03-16,193.94
"17873",1946-03-15,191.66
"17874",1946-03-14,189.98
"17875",1946-03-13,190.36
"17876",1946-03-12,193.52
"17877",1946-03-11,192.89
"17878",1946-03-09,194.45
"17879",1946-03-08,193.7
"17880",1946-03-07,191.46
"17881",1946-03-06,190.28
"17882",1946-03-05,190.49
"17883",1946-03-04,188.46
"17884",1946-03-02,188.73
"17885",1946-03-01,189.42
"17886",1946-02-28,190.09
"17887",1946-02-27,189.06
"17888",1946-02-26,186.02
"17889",1946-02-25,187.23
"17890",1946-02-21,195.62
"17891",1946-02-20,192.38
"17892",1946-02-19,196.13
"17893",1946-02-18,201.63
"17894",1946-02-16,204.41
"17895",1946-02-15,203.09
"17896",1946-02-14,199.75
"17897",1946-02-13,198.74
"17898",1946-02-11,201.14
"17899",1946-02-09,202.3
"17900",1946-02-08,204.38
"17901",1946-02-07,205.09
"17902",1946-02-06,205.48
"17903",1946-02-05,206.61
"17904",1946-02-04,205.84
"17905",1946-02-02,206.97
"17906",1946-02-01,205.79
"17907",1946-01-31,204.67
"17908",1946-01-30,204.84
"17909",1946-01-29,205.35
"17910",1946-01-28,204.62
"17911",1946-01-26,199.85
"17912",1946-01-25,199.5
"17913",1946-01-24,200.04
"17914",1946-01-23,198.84
"17915",1946-01-22,197.35
"17916",1946-01-21,196.63
"17917",1946-01-19,200.21
"17918",1946-01-18,202.18
"17919",1946-01-17,203.49
"17920",1946-01-16,203.81
"17921",1946-01-15,202.97
"17922",1946-01-14,201.93
"17923",1946-01-12,199.44
"17924",1946-01-11,200.04
"17925",1946-01-10,199.16
"17926",1946-01-09,197.33
"17927",1946-01-08,194.65
"17928",1946-01-07,191.77
"17929",1946-01-05,191.47
"17930",1946-01-04,190.9
"17931",1946-01-03,191.25
"17932",1946-01-02,191.66
"17933",1945-12-31,192.91
"17934",1945-12-29,192.84
"17935",1945-12-28,192.43
"17936",1945-12-27,192.31
"17937",1945-12-26,192.76
"17938",1945-12-22,190.67
"17939",1945-12-21,189.07
"17940",1945-12-20,189.36
"17941",1945-12-19,190.62
"17942",1945-12-18,190.98
"17943",1945-12-17,190.37
"17944",1945-12-15,193.76
"17945",1945-12-14,193.34
"17946",1945-12-13,193.52
"17947",1945-12-12,193.96
"17948",1945-12-11,195.82
"17949",1945-12-10,195.64
"17950",1945-12-08,195.18
"17951",1945-12-07,194.08
"17952",1945-12-06,193.84
"17953",1945-12-05,193.08
"17954",1945-12-04,193.06
"17955",1945-12-03,193.65
"17956",1945-12-01,192.4
"17957",1945-11-30,191.46
"17958",1945-11-29,189.58
"17959",1945-11-28,189.99
"17960",1945-11-27,190.45
"17961",1945-11-26,188.16
"17962",1945-11-24,186.41
"17963",1945-11-23,187.82
"17964",1945-11-21,189.54
"17965",1945-11-20,192.12
"17966",1945-11-19,191.51
"17967",1945-11-17,192.27
"17968",1945-11-16,192.13
"17969",1945-11-15,191.13
"17970",1945-11-14,189.77
"17971",1945-11-13,190.56
"17972",1945-11-10,191.37
"17973",1945-11-09,191.46
"17974",1945-11-08,191.72
"17975",1945-11-07,192.04
"17976",1945-11-05,189.5
"17977",1945-11-03,188.58
"17978",1945-11-02,188.62
"17979",1945-11-01,188.84
"17980",1945-10-31,186.6
"17981",1945-10-30,184.16
"17982",1945-10-29,184.24
"17983",1945-10-26,185.39
"17984",1945-10-25,184.54
"17985",1945-10-24,183.72
"17986",1945-10-23,186.15
"17987",1945-10-22,187.06
"17988",1945-10-20,185.6
"17989",1945-10-19,185.34
"17990",1945-10-18,186.78
"17991",1945-10-17,186.1
"17992",1945-10-16,185.49
"17993",1945-10-15,185.51
"17994",1945-10-11,185.72
"17995",1945-10-10,186.05
"17996",1945-10-09,185.43
"17997",1945-10-08,185.46
"17998",1945-10-06,184.77
"17999",1945-10-05,183.94
"18000",1945-10-04,183.06
"18001",1945-10-03,183.33
"18002",1945-10-02,183.85
"18003",1945-10-01,183.37
"18004",1945-09-29,181.71
"18005",1945-09-28,180.11
"18006",1945-09-27,178.57
"18007",1945-09-26,178.95
"18008",1945-09-25,179.42
"18009",1945-09-24,179.51
"18010",1945-09-22,179.49
"18011",1945-09-21,179.69
"18012",1945-09-20,180.22
"18013",1945-09-19,179.51
"18014",1945-09-18,177.58
"18015",1945-09-17,174.75
"18016",1945-09-15,175.65
"18017",1945-09-14,177.74
"18018",1945-09-13,178.59
"18019",1945-09-12,178.99
"18020",1945-09-11,177.77
"18021",1945-09-10,177.03
"18022",1945-09-08,176.99
"18023",1945-09-07,176.61
"18024",1945-09-06,175.96
"18025",1945-09-05,174.24
"18026",1945-09-04,173.9
"18027",1945-08-31,174.29
"18028",1945-08-30,172.37
"18029",1945-08-29,172.09
"18030",1945-08-28,172.32
"18031",1945-08-27,171.96
"18032",1945-08-24,169.89
"18033",1945-08-23,167.64
"18034",1945-08-22,164.54
"18035",1945-08-21,163.38
"18036",1945-08-20,163.11
"18037",1945-08-17,164.38
"18038",1945-08-14,164.79
"18039",1945-08-13,164.11
"18040",1945-08-10,165.14
"18041",1945-08-09,164.55
"18042",1945-08-08,161.83
"18043",1945-08-07,161.55
"18044",1945-08-06,163.19
"18045",1945-08-03,163.06
"18046",1945-08-02,162.49
"18047",1945-08-01,162.72
"18048",1945-07-31,162.88
"18049",1945-07-30,162.09
"18050",1945-07-27,160.92
"18051",1945-07-26,160.91
"18052",1945-07-25,163.44
"18053",1945-07-24,161.73
"18054",1945-07-23,161.65
"18055",1945-07-20,162.5
"18056",1945-07-19,162.81
"18057",1945-07-18,161.69
"18058",1945-07-17,162.43
"18059",1945-07-16,165.82
"18060",1945-07-13,166.67
"18061",1945-07-12,166.85
"18062",1945-07-11,166.59
"18063",1945-07-10,167.09
"18064",1945-07-09,166.55
"18065",1945-07-06,164.67
"18066",1945-07-05,164.26
"18067",1945-07-03,165.73
"18068",1945-07-02,165.91
"18069",1945-06-30,165.29
"18070",1945-06-29,164.57
"18071",1945-06-28,166.22
"18072",1945-06-27,168.78
"18073",1945-06-26,168.92
"18074",1945-06-25,168.59
"18075",1945-06-23,168.24
"18076",1945-06-22,167.9
"18077",1945-06-21,168.14
"18078",1945-06-20,167.74
"18079",1945-06-19,167.23
"18080",1945-06-18,166.94
"18081",1945-06-16,167.54
"18082",1945-06-15,167.64
"18083",1945-06-14,167.08
"18084",1945-06-13,166.75
"18085",1945-06-12,166.39
"18086",1945-06-11,166.25
"18087",1945-06-09,166.85
"18088",1945-06-08,166.83
"18089",1945-06-07,167.16
"18090",1945-06-06,167.29
"18091",1945-06-05,168.13
"18092",1945-06-04,168.08
"18093",1945-06-02,167.96
"18094",1945-06-01,168.08
"18095",1945-05-31,168.3
"18096",1945-05-29,169.08
"18097",1945-05-28,168.21
"18098",1945-05-26,166.4
"18099",1945-05-25,165.12
"18100",1945-05-24,164.41
"18101",1945-05-23,164.5
"18102",1945-05-22,165.91
"18103",1945-05-21,165.99
"18104",1945-05-19,166.44
"18105",1945-05-18,166.17
"18106",1945-05-17,165.2
"18107",1945-05-16,164.5
"18108",1945-05-15,164
"18109",1945-05-14,163.45
"18110",1945-05-12,163.96
"18111",1945-05-11,163.21
"18112",1945-05-10,163.09
"18113",1945-05-09,165.24
"18114",1945-05-08,166.42
"18115",1945-05-07,166.53
"18116",1945-05-05,166.71
"18117",1945-05-04,166.27
"18118",1945-05-03,165.84
"18119",1945-05-02,165.03
"18120",1945-05-01,165.09
"18121",1945-04-30,165.44
"18122",1945-04-28,164.71
"18123",1945-04-27,163.94
"18124",1945-04-26,163.22
"18125",1945-04-25,163.91
"18126",1945-04-24,164.31
"18127",1945-04-23,163.58
"18128",1945-04-21,163.2
"18129",1945-04-20,162.83
"18130",1945-04-19,163.18
"18131",1945-04-18,163.83
"18132",1945-04-17,162.6
"18133",1945-04-16,162.43
"18134",1945-04-13,159.75
"18135",1945-04-12,158.48
"18136",1945-04-11,158.06
"18137",1945-04-10,156.51
"18138",1945-04-09,156.1
"18139",1945-04-07,156.33
"18140",1945-04-06,155.85
"18141",1945-04-05,154.99
"18142",1945-04-04,155.96
"18143",1945-04-03,156.2
"18144",1945-04-02,155.86
"18145",1945-03-31,154.41
"18146",1945-03-29,154.06
"18147",1945-03-28,153.79
"18148",1945-03-27,152.78
"18149",1945-03-26,152.27
"18150",1945-03-24,154.36
"18151",1945-03-23,155.45
"18152",1945-03-22,155.07
"18153",1945-03-21,155.3
"18154",1945-03-20,156.37
"18155",1945-03-19,157.89
"18156",1945-03-17,158.75
"18157",1945-03-16,158.92
"18158",1945-03-15,158.53
"18159",1945-03-14,157.83
"18160",1945-03-13,157.59
"18161",1945-03-12,157.88
"18162",1945-03-10,157.21
"18163",1945-03-09,156.34
"18164",1945-03-08,158.86
"18165",1945-03-07,161.52
"18166",1945-03-06,161.5
"18167",1945-03-05,160.68
"18168",1945-03-03,159.71
"18169",1945-03-02,159.95
"18170",1945-03-01,160.72
"18171",1945-02-28,160.4
"18172",1945-02-27,159.3
"18173",1945-02-26,158.41
"18174",1945-02-24,158.69
"18175",1945-02-23,158.99
"18176",1945-02-21,159.66
"18177",1945-02-20,159.57
"18178",1945-02-19,159.01
"18179",1945-02-17,158.23
"18180",1945-02-16,158.23
"18181",1945-02-15,158.24
"18182",1945-02-14,157.08
"18183",1945-02-13,156.34
"18184",1945-02-10,154.85
